track_name,session_id,step_idx,sim_time_s,x,y,xdot,ydot,speed,speed_norm,psi,psidot,cross_track_error,cross_track_error_norm,heading_error,track_heading_error,battery_soc,battery_soc_norm,track_progress,v_target,v_target_norm,corner_feasible_speed,corner_feasible_speed_norm,preview_speed_limit,preview_speed_limit_norm,max_heading_change,distance_to_turn_start,distance_to_turn_start_norm,deploy_track_factor,soc_factor,brake_required,throttle_fraction,brake_fraction,F_cmd,delta_cmd,delT
raceline_xy,20260415_134106_9c9a8c40,0,0.032,1.39,3.86663968016672e-15,43.43749864257607,1.3501826819132695e-05,43.43749864257816,1.8098957767740902,-3.1083343010607223e-07,-2.5096493921476523e-19,1.39,6.949999999999999,0.22688825647234445,0.8771255687394435,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-10000.0,-0.5,0.032
raceline_xy,20260415_134106_9c9a8c40,1,0.064,1.3899903164959486,3.1339290003234513e-07,1e-05,9.793611364074367e-06,1.3996957653380488e-05,5.832065688908537e-07,2.7647825451282415e-07,1.835348635490859e-05,1.389990316495984,6.949951582479919,0.2268888145214465,0.8771261560511281,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.07290236796463839,1.0,0.0,1.0,0.0,10000.0,-0.3359666356607144,0.032
raceline_xy,20260415_134106_9c9a8c40,2,0.096,1.3900380923657223,1.6693287175104732e-06,0.0014929959123309517,4.237198666326013e-05,0.0014935970606193367,6.223321085913903e-05,6.740197857624253e-07,1.242569875323253e-05,1.3900380923667246,6.950190461833623,0.226889400618127,0.8771265535926593,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.07288546776983312,1.0,0.0,0.8713116803663244,0.0,8713.116803663244,-0.336017590022833,0.032
raceline_xy,20260415_134106_9c9a8c40,3,0.128,1.395001436851857,-0.00017099815236840303,0.15510468472085517,-0.005390843821561251,0.1551983389713445,0.006466597457139354,-3.233168991956248e-05,-0.0010320239320598158,1.395001447332265,6.975007236661324,0.22687121156133916,0.8770935478829536,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.07116187349384555,1.0,0.0,0.8030961602670699,0.0,8030.961602670699,-0.33853601466942174,0.032
raceline_xy,20260415_134106_9c9a8c40,4,0.16,1.4000089936393771,-0.0004872713299544413,0.15648744756179772,-0.009862886921489056,0.15679795210025058,0.006533248004177108,-0.00013195726216785886,-0.0031166290740575996,1.4000090784364545,7.0000453921822725,0.22678437380415062,0.8769939223107057,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.07085240491597186,1.0,0.0,0.8523211613176076,0.0,8523.211613176076,-0.33568799021818924,0.032
raceline_xy,20260415_134106_9c9a8c40,5,0.192,1.409293881606282,-0.0014252613406126199,0.2901680529483695,-0.029160209543549215,0.2916295883007612,0.01215123284586505,-0.0005237702040385983,-0.012259783861644903,1.409294602310954,7.04647301155477,0.22641092331714985,0.876602109368835,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.06915401799982916,1.0,0.0,0.7924993739309929,0.0,7924.993739309929,-0.3264045119427547,0.032
raceline_xy,20260415_134106_9c9a8c40,6,0.224,1.4223150167471912,-0.00304176217971628,0.40697760870514654,-0.049971788890892974,0.41003408842718836,0.017084753684466183,-0.0013364507778228507,-0.025445004958512388,1.4223182692990062,7.111591346495031,0.2256194177099058,0.8757894287950503,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.06750973466946242,1.0,0.0,0.7832959157168848,0.0,7832.959157168848,-0.31135504082962545,0.032
raceline_xy,20260415_134106_9c9a8c40,7,0.256,1.4389139106473352,-0.005269391632009152,0.5188963707990412,-0.06825151583075803,0.523365754555657,0.021806906439819043,-0.0026250696269691787,-0.040378410012590064,1.438923559033828,7.19461779516914,0.22435526072661816,0.8745008099459044,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.06583902528345817,1.0,0.0,0.7709613367763987,0.0,7709.613367763986,-0.29382677821680786,0.032
raceline_xy,20260415_134106_9c9a8c40,8,0.28800000000000003,1.459017729609103,-0.008027358740372493,0.6286164350305172,-0.08342909809569535,0.6341285648821835,0.026422023536757645,-0.004387704693858296,-0.055278567390264606,1.4590398122745136,7.295199061372568,0.22262135599507182,0.8727381748790153,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.06411616841420212,1.0,0.0,0.7580759401643828,0.0,7580.759401643829,-0.2759272070465349,0.032
raceline_xy,20260415_134106_9c9a8c40,9,0.32000000000000006,1.482612055186799,-0.011236680953787971,0.7379649227457227,-0.09545057848171071,0.744112249687904,0.031004677070329334,-0.006562408938314057,-0.06826335668571212,1.4826546358421036,7.413273179210518,0.22048081269555064,0.8705634706345595,100.0,1.0,0.0,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,7.94800355496753,0.33116681479031373,0.8705646589507907,0.0,0.0,0.062300394275598775,1.0,0.0,0.744639400208938,0.0,7446.394002089381,-0.25988262226239356,0.032
